CustomerID,RetentionPotential
C19756,Low
C14270,Low
C13698,Medium
C12176,Low
C27476,High
C29975,High
C27828,Low
C19989,Low
C26646,Low
C25631,Low
C29849,Low
C17343,Low
C17925,Low
C23074,High
C13541,Low
C22514,Low
C14664,High
C15751,Low
C38095,Low
C35450,High
C38113,High
C25158,Medium
C41993,Low
C18741,Low
C27783,Low
C16997,Low
C15172,Medium
C22261,Low
C14724,Low
C35728,High
C14970,Low
C24931,Low
C33316,Low
C24281,Low
C18817,Low
C27450,Low
C40052,High
C13451,Low
C31393,Low
C25742,Low
C29333,Low
C34998,High
C15574,Low
C12851,Low
C13387,Low
C23317,Low
C20848,Low
C20108,Low
C26465,Low
C14061,Low
C12979,Low
C27089,Low
C19508,Low
C31618,High
C31324,Low
C32980,Low
C14162,Low
C12205,Low
C13297,Low
C22054,Low
C34838,Low
C12778,Low
C27811,High
C21264,High
C23405,Low
C33954,High
C41207,Low
C18546,Low
C33134,Medium
C30899,Low
C28811,Low
C21826,Low
C24732,Low
C16564,Low
C31209,Low
C21443,Low
C37793,Low
C25648,High
C22394,Low
C34135,Low
C27511,Low
C40544,Low
C23277,Low
C19125,Low
C22915,Low
C38531,Low
C16407,Low
C33808,Low
C38079,High
C17495,Low
C31512,Low
C17248,Low
C20909,High
C22085,Low
C14651,High
C12144,High
C25392,High
C32556,Low
C12511,Low
C20237,Low
C20993,Low
C26370,Low
C13830,Low
C19611,Low
C34964,Low
C23617,Low
C20049,Low
C39497,Low
C25148,Low
C17123,Low
C14647,Low
C33519,Low
C41345,Low
C27287,Low
C32068,Low
C32234,Low
C25761,High
C29031,Low
C34426,High
C26459,Low
C25710,Low
C23537,High
C19698,Low
C38514,Low
C29326,Medium
C35538,Low
C18589,Low
C34276,Low
C31398,High
C14957,Low
C20075,Low
C34853,Low
C35413,Medium
C19577,High
C34507,Low
C25977,Low
C41133,Low
C19009,Low
C22904,Low
C28794,Low
C33988,Low
C14903,Low
C23724,Low
C18535,High
C12771,Low
C31444,Medium
C30147,High
C17610,Low
C36318,Low
C38858,Low
C13549,High
C35610,Medium
C14643,Medium
C13621,Low
C19686,Low
C21344,Low
C26931,High
C41581,Low
C24843,Low
C38826,Low
C24868,High
C15743,Low
C31924,Low
C39482,Low
C20798,Low
C39736,Low
C21992,Low
C14952,Low
C33687,Low
C34089,Low
C14922,Low
C41994,High
C15939,Low
C32122,Low
C31818,High
C13101,Low
C39006,Low
C26917,High
C34437,Low
C27100,Low
C38129,Low
C17524,Low
C37975,High
C16655,Low
C39295,Low
C15120,Low
C18357,Low
C15555,Low
C13063,Low
C23071,Low
C12971,Low
C34341,Low
C12526,Low
C27659,Low
C29776,Low
C31285,High
C30956,Low
C39268,Low
C21836,Low
C30110,High
C36468,High
C32989,Low
C34666,Low
C25638,Low
C34486,High
C13023,Low
C17568,Low
C14620,Low
C27131,Low
C33521,Low
C22869,Low
C36000,High
C40066,Low
C18285,Low
C21200,Low
C28090,Low
C13808,Low
C38114,Low
C37659,Low
C13817,Low
C27009,Low
C32666,Low
C29977,Low
C38020,Low
C16018,High
C34733,Low
C39932,High
C13461,Low
C40227,Low
C15521,Low
C27295,Low
C23632,Low
C37749,High
C26464,Medium
C15299,Low
C19942,Low
C40859,Low
C28184,Low
C28070,Medium
C22819,Low
C15291,Low
C12848,Low
C14369,Low
C15864,Low
C28476,Low
C35830,Low
C42176,Low
C30135,Low
C14690,Low
C41248,Low
C35756,Low
C17962,Low
C41516,Low
C38402,Low
C25097,Low
C34476,Low
C38534,Low
C21606,Low
C32123,Low
C13578,Low
C14560,Low
C26487,Low
C14817,Low
C41495,Low
C39987,Low
C42033,Low
C14998,Low
C34447,Low
C31905,Low
C37480,Medium
C34914,Low
C18948,Low
C17967,High
C33553,Low
C36938,Medium
C26276,Low
C17860,Low
C27651,Low
C30884,Low
C27407,Low
C24543,Low
C27738,Low
C38869,Low
C16598,Low
C29859,Low
C23366,Low
C21347,Low
C16490,Low
C27438,Low
C31457,Low
C27256,Low
C30586,Low
C25963,High
C27388,Low
C22805,Low
C34728,Low
C38995,Low
C35219,High
C22702,High
C35951,Low
C23367,High
C31131,Low
C13082,High
C28066,Low
C24047,Low
C26624,Low
C31543,Medium
C34261,Low
C33647,Low
C39376,Low
C40420,Low
C22544,High
C39626,Low
C21298,High
C24499,Low
C37645,Low
C26190,Low
C35534,Low
C30302,Medium
C34091,High
C34910,Low
C16741,Low
C26129,Low
C24133,Low
C20291,Low
C34795,Low
C20734,Low
C36759,Low
C22872,Low
C15867,Low
C38302,Low
C16031,High
C21581,Low
C34113,Low
C27206,Low
C31813,Low
C12556,Low
C19786,Low
C30087,High
C29744,Low
C24026,Low
C39546,Low
C29978,Low
C15497,Medium
C19426,High
C27488,Low
C39971,Low
C19222,Low
C15846,High
C17530,High
C38950,Low
C27338,Low
C38019,Low
C40721,Low
C33007,Low
C12312,Low
C13117,Low
C30630,Low
C12731,High
C30372,High
C24320,Low
C35268,High
C35301,Low
C31826,Low
C22279,High
C15081,Low
C27356,Low
C15247,Low
C20758,Low
C31725,Low
C35262,Low
C23674,Low
C13868,Low
C41226,Low
C38696,Low
C24452,Low
C41923,High
C15820,Low
C18292,Low
C39102,Low
C39963,High
C27182,Low
C16578,High
C28805,Low
C34542,Low
C20417,Low
C20379,Low
C33970,Low
C25343,Low
C21837,High
C29559,Low
C26715,Low
C16118,High
C19352,High
C12499,Low
C24925,Low
C34326,Low
C12712,Low
C15637,Low
C37885,Low
C20893,Low
C28764,Low
C31888,High
C22657,Low
C18985,High
C42184,High
C22079,Low
C36015,Low
C18485,Medium
C24879,Low
C28846,Medium
C32327,Low
C13851,Low
C30985,Low
C31825,Low
C12472,Low
C29008,Low
C25091,Low
C33297,Low
C33408,Low
C20253,High
C14374,Low
C29403,Low
C21660,Low
C36837,Low
C20774,High
C30940,Low
C40107,Low
C38464,Low
C12538,Low
C15857,Low
C42008,Low
C18868,Low
C22027,Low
C23481,Low
C33770,High
C12217,Low
C23297,Low
C20001,Low
C35276,Low
C22523,Low
C21788,Low
C38461,Low
C23592,Low
C32292,Low
C37054,Low
C18291,High
C41069,Low
C13459,Low
C42183,Low
C26491,Low
C38886,Low
C17762,Low
C37101,Low
C25468,Low
C30658,Low
C32793,Low
C31410,Low
C39514,Low
C33087,Low
C16816,Medium
C29309,Low
C37201,Low
C39014,High
C21905,High
C37815,High
C19032,Low
C27916,High
C17120,High
C37366,Low
C23850,Low
C12226,Low
C36472,Low
C32181,Low
C24793,Low
C38700,Low
C39210,Low
C35760,Low
C20000,Low
C22647,Low
C22427,Low
C28374,Low
C33881,High
C41752,Low
C16249,Low
C32906,Low
C32540,High
C23766,Low
C40895,Low
C16274,Low
C29566,Low
C24183,Low
C25344,Low
C12230,Low
C40776,Low
C35834,Low
C18931,High
C41415,Low
C18688,Low
C21861,High
C24706,Low
C22285,Low
C16017,Low
C31593,Medium
C40984,Low
C14726,Low
C24382,Low
C18681,Low
C26125,Low
C30129,Low
C37218,High
C36893,Low
C30266,Low
C13861,High
C34866,Low
C23653,Low
C12781,Low
C17173,Low
C14278,Low
C31866,Low
C31354,Low
C19324,Low
C15888,Low
C30494,Low
C27573,Low
C18138,High
C37908,Low
C34421,High
C15920,Low
C21742,Low
C28408,Low
C19287,Low
C24576,Low
C23414,Low
C35313,Low
C17941,Low
C34724,Low
C26954,Low
C35871,Low
C25730,Low
C27691,Low
C32384,Low
C27460,Low
C39350,Low
C35387,Low
C26810,Low
C34796,Low
C38408,Low
C38453,Low
C16283,Low
C23585,Low
C40807,Low
C24890,Low
C21398,High
C20067,High
C28461,Low
C14658,Low
C21633,Low
C14604,Low
C32044,Low
C31747,Low
C19632,High
C16076,Low
C34247,High
C23447,High
C32473,Low
C26964,Low
C14665,Low
C35137,Low
C29672,Low
C38249,Low
C28543,Low
C20057,Low
C22825,Low
C38101,Medium
C19970,Low
C31017,High
C31311,Low
C28596,High
C14822,Low
C22700,Low
C19228,Medium
C32052,Low
C20173,Low
C24724,Low
C41034,Low
C14120,Low
C18307,Low
C18366,Low
C15924,Low
C40410,Low
C37121,High
C30862,Low
C13087,Low
C38562,High
C32507,Low
C34094,High
C17220,Low
C34586,Low
C16297,Low
C19006,Low
C33672,Low
C29513,Low
C26788,Low
C35489,Low
C17407,Low
C27252,Low
C33966,Low
C28546,Low
C29174,Low
C17641,Low
C14428,Low
C34392,Low
C26225,High
C18346,High
C15573,High
C24285,Low
C37132,Low
C41794,Medium
C23164,Low
C30613,Low
C33681,Low
C29647,Low
C24219,Low
C29399,Low
C12207,Low
C19661,High
C23664,High
C25117,Low
C32691,High
C24134,Low
C34610,Low
C26185,Low
C40569,High
C39200,Low
C21440,High
C22919,Low
C17487,High
C32433,Low
C21419,Low
C33564,Low
C36867,Low
C16851,Low
C14082,Low
C12141,Low
C22508,Low
C15142,Low
C39680,Low
C33928,Low
C37731,Low
C22960,High
C38417,Low
C41341,Low
C39253,Low
C18822,Low
C34227,Low
C29765,Low
C15205,Low
C14978,Low
C20289,Low
C40023,Low
C41419,Low
C40249,Low
C31401,Low
C23177,Low
C37486,Low
C20830,Low
C13542,High
C25756,High
C34840,Low
C31897,Low
C15068,High
C21943,Low
C40863,Low
C18113,Low
C30687,Low
C39318,Low
C30701,Low
C17705,Low
C38814,Low
C13596,Low
C25521,Low
C32211,High
C22636,Low
C12801,High
C28877,Low
C38704,High
C37880,Medium
C33285,High
C23019,Low
C41037,Low
C31950,Low
C21738,High
C41130,Low
C20448,Medium
C27090,Medium
C19496,Low
C14138,Low
C17261,Low
C37493,Low
C12209,Low
C35866,Low
C23360,Low
C28082,High
C16369,Low
C27882,Low
C13814,Low
C21622,Low
C25903,Low
C16630,Low
C28005,Low
C27705,High
C33428,High
C29633,Low
C32599,Low
C22726,Low
C18883,High
C16616,Low
C39549,Low
C15899,Low
C19281,Low
C15605,Low
C31347,Low
C34057,Low
C38827,High
C17558,Low
C26222,Low
C19654,Low
C30295,Low
C16870,Low
C23706,Low
C14940,Low
C22714,Low
C37521,Low
C24003,Low
C26694,Low
C41365,High
C28780,Low
C31405,Low
C34867,Low
C38854,Low
C35337,Low
C25537,Low
C35234,Low
C35841,Low
C14727,Low
C31987,Low
C34393,High
C18732,Low
C35520,Low
C27145,High
C33923,Low
C22634,Low
C18245,High
C35634,Low
C30998,Low
C30926,Low
C39088,Low
C40670,Low
C30617,Low
C13083,Low
C28316,High
C28524,Low
C36097,Low
C13536,Low
C19094,Low
C41761,Low
C14831,Low
C27988,Low
C38484,Low
C16617,Low
C33838,High
C29435,Low
C22779,High
C32230,Low
C25997,Low
C34828,High
C21004,Low
C31175,Low
C29592,Low
C28518,Low
C39148,Low
C30753,Low
C20905,High
C30036,Low
C27045,Low
C17033,High
C23173,Low
C22212,Low
C27248,Low
C35447,Medium
C19575,Low
C30795,Low
C28266,Low
C38164,Low
C38076,Low
C35390,Low
C21680,Low
C29372,High
C31799,Low
C41055,Low
C29678,Low
C38909,Low
C22276,Low
C32197,High
C24457,Low
C28999,Low
C32167,Low
C40445,Low
C26477,Low
C16850,Low
C24423,Low
C33319,Low
C13048,Low
C17755,Low
C16067,Low
C13735,Low
C41734,Low
C24864,Low
C27105,Low
C25529,Low
C28486,Low
C17109,Low
C30950,High
C41036,Low
C34665,Low
C32925,Low
C30715,Low
C17684,Low
C26191,Low
C16701,Low
C34201,Low
C22111,Low
C13557,Low
C34707,Low
C23844,Low
C40243,Low
C35216,Low
C24017,Low
C41018,Low
C37071,Low
C24532,Low
C12671,Low
C30289,Low
C34298,Low
C15304,Low
C40847,Low
C27452,Low
C19553,Low
C38280,High
C41772,High
C21701,Low
C31800,Low
C17307,Low
C29878,Low
C32036,Low
C32236,Low
C31121,Low
C31247,High
C41294,Low
C14632,Low
C16985,Low
C28707,Low
C15042,Low
C40684,Low
C28161,Low
C18377,Low
C26007,Low
C37686,Low
C30160,Low
C23228,Low
C31794,Low
C23590,Low
C22755,Low
C17427,Low
C17013,Medium
C14844,Low
C38446,Low
C36287,Low
C29338,Low
C16136,Low
C36487,Low
C32212,High
C14527,Low
C39056,Low
C23849,Low
C31067,High
C35854,Low
C28286,Low
C28975,High
C20383,Low
C24913,Low
C35798,Low
C42012,Low
C33802,Low
C14920,Low
C32399,Low
C14197,Low
C19511,Low
C36944,Low
C36857,Low
C16441,Low
C13691,High
C15155,High
C31926,Low
C35643,High
C21439,High
C35522,High
C30459,Low
C34682,Low
C12362,Low
C38456,Low
C33114,Low
C14584,Low
C20362,High
C19330,Low
C20098,Low
C17279,Low
C12578,Low
C21748,Low
C24994,Low
C30792,Low
C35052,Low
C28944,High
C32747,Low
C26478,Low
C20960,Low
C13435,Low
C25572,Low
C41083,Low
C21303,Medium
C19861,Low
C26245,Low
C21652,Low
C40601,Low
C15007,Low
C29277,Low
C20831,Low
C22271,Low
C39138,Low
C18915,Low
C35278,Low
C33133,Low
C21308,Low
C35122,High
C34188,Low
C23696,High
C17999,Low
C38989,Low
C22800,High
C30615,Low
C21933,Low
C32557,Medium
C31751,Medium
C35864,Low
C25922,Low
C36529,Low
C14073,High
C25108,Low
C22695,Low
C28739,Low
C38342,Low
C30692,Low
C18631,High
C38434,High
C38265,Low
C41577,Low
C37632,Low
C16235,Low
C25996,Low
C14636,Low
C41742,High
C13841,Low
C31077,Low
C37637,High
C19541,Low
C26776,Low
C18172,Low
C28631,Low
C36758,Low
C15578,Low
C37115,Low
C32861,Low
C13537,Low
C28685,High
C41222,Low
C36648,Low
C38157,Low
C20916,Low
C42062,High
C15015,Low
C40323,Low
C41716,High
C38931,Low
C30562,High
C26669,Low
C26348,Low
C16350,Low
C23429,Low
C19885,Low
C23927,High
C16903,Low
C33143,Low
C35986,Low
C26104,Low
C32117,Low
C17844,Low
C19099,Low
C41604,High
C34974,Low
C39163,Low
C42009,Low
C25817,Low
C21169,Low
C18490,Low
C40291,Low
C39460,Low
C12491,Low
C40288,Low
C15054,Low
C26719,High
C26838,Low
C13762,Low
C30058,High
C18336,Low
C28781,Low
C36660,Low
C19766,Low
C21923,Low
C19558,Low
C39465,Low
C19372,Low
C27443,Low
C42173,Medium
C29668,Low
C25419,High
C15598,Low
C20322,Medium
C21463,Low
C36802,Low
C36907,High
C39580,High
C31018,Low
C13473,Low
C26078,Low
C41357,Low
C37689,Low
C38444,Low
C13182,Low
C32632,High
C41865,Low
C25460,Low
C19855,Low
C21540,Low
C23928,Low
C24965,Low
C41369,Low
C33524,High
C17348,Medium
C20214,Low
C36569,Low
C36762,Low
C42047,Low
C24093,Low
C32492,Low
C36658,Low
C30144,Low
C13994,Low
C36264,Low
C30095,Medium
C19731,Low
C26253,Low
C34925,Low
C16770,Low
C15045,Low
C23831,Low
C32629,Low
C40358,Low
C15077,Low
C19606,Low
C28720,High
C35441,Low
C34375,Low
C23261,Low
C37960,Low
C39701,Low
C27597,High
C28910,Low
C41572,Low
C42137,Low
C13793,Low
C27042,Low
C22066,Low
C31657,Low
C39781,Low
C22499,Low
C17181,Medium
C32318,High
C29500,Low
C23197,Low
C21167,Low
C23578,Low
C36519,Low
C12358,Low
C33983,Low
C31454,High
C14154,High
C27805,Low
C29501,Low
C37164,Low
C30970,Low
C37276,Low
C33211,Low
C32235,Low
C18907,High
C39390,Low
C23020,Low
C34538,Medium
C15121,High
C24928,High
C32229,Low
C16695,Low
C40346,Low
C18080,Low
C20149,Low
C12407,Low
C19714,High
C16663,Medium
C35793,Low
C34105,Low
C26600,Low
C24597,Low
C18362,Low
C32217,Low
C19840,High
C32213,High
C18186,Low
C37044,Low
C12924,Low
C39589,Low
C28873,Low
C23016,Low
C24156,High
C23972,Low
C20809,Low
C40605,Low
C28256,High
C26153,Low
C21127,Low
C19839,Low
C34100,Low
C40450,High
C21162,Medium
C12223,High
C41221,Low
C34587,Low
C36526,Low
C40202,Low
C32961,Low
C28434,Low
C24020,Low
C33082,High
C36499,Low
C29288,Low
C32029,High
C14496,High
C32524,Low
C31153,Low
C40061,Medium
C25225,Low
C26823,Low
C40790,Low
C28446,Low
C33684,High
C16131,Low
C12118,High
C26373,Low
C32917,Low
C30344,Low
C37481,Low
C13849,Low
C41841,High
C17461,Low
C13151,High
C39384,Low
C23873,Low
C31199,Low
C25516,Low
C31362,Medium
C12715,Low
C15238,High
C26204,Low
C18710,High
C19858,High
C17284,Low
C41311,Low
C18435,Low
C38830,Low
C16114,High
C29581,Low
C40395,High
C33821,Low
C31176,Low
C25538,Low
C28364,Low
C36024,Low
C39864,Low
C15091,Low
C30155,Low
C29785,Low
C18477,High
C26914,Low
C23394,Low
C33385,Low
C39603,High
C23764,Low
C40848,Low
C23142,Low
C33051,Low
C21083,High
C17310,Low
C26295,High
C24655,Low
C37944,Low
C38546,High
C41643,Low
C31404,Low
C30419,Low
C25515,High
C28936,Low
C29325,High
C12279,High
C32694,High
C26060,Low
C15774,Low
C22493,Low
C38664,Low
C27440,Low
C39793,Low
C41102,Medium
C29106,Low
C16988,Low
C34265,High
C29095,Low
C29180,Low
C38162,Medium
C28618,High
C37580,Low
C23994,Low
C33799,Low
C22002,Low
C21492,Low
C24260,Low
C13343,Low
C36413,Low
C17420,Low
C38061,Low
C37344,Medium
C16747,High
C23004,Low
C22268,Low
C39364,Low
C22638,Low
C40667,Low
C19451,Low
C35836,Low
C28861,Low
C18818,Low
C17210,Low
C12964,Low
C20147,Low
C17607,Low
C36797,Low
C34211,Low
C25018,High
C15072,High
C27479,Low
C21656,Low
C24131,Low
C30523,Low
C16968,Low
C24832,Low
C26597,Low
C25167,Low
C17757,Low
C41570,Medium
C29134,High
C15177,Low
C28138,Low
C33499,High
C29629,Low
C40070,Low
C23193,High
C20377,Low
C22882,Low
C22926,Low
C24638,Low
C15708,Low
C31650,Low
C13398,Low
C36340,Medium
C19234,Medium
C29279,Low
C37973,Low
C19851,Low
C40630,Low
C40142,Low
C16805,Low
C14398,Low
C20801,Low
C23070,Low
C19380,Low
C13522,Low
C31246,Low
C16035,Low
C25535,Low
C21331,Low
C17545,Low
C19760,Low
C17863,Low
C34189,Low
C15593,Low
C13739,Low
C24789,Low
C31621,Low
C25361,Low
C41411,Low
C21903,Low
C29206,Low
C34471,Low
C31083,Low
C38354,Low
C39064,Low
C19344,Low
C24190,Low
C30051,Low
C14130,Low
C35158,Low
C24226,High
C18942,Low
C40456,Low
C29131,Low
C23963,Low
C35688,Low
C25534,Low
C40155,Low
C35143,Low
C35150,High
C13552,Low
C33867,Low
C12457,Low
C34207,Low
C15946,Low
C39186,Low
C18216,Low
C22962,Low
C16758,Low
C13026,Low
C16301,Low
C28608,Medium
C21292,Low
C40801,Low
C37899,Low
C39690,Medium
C30033,Low
C30072,High
C20603,Low
C40741,Low
C17017,Low
C16620,Low
C28837,Low
C17479,Low
C25870,Low
C14930,Low
C40081,Low
C25868,High
C40299,High
C36841,Low
C21385,Low
C20690,Low
C18022,Low
C12804,Low
C35788,Low
C40527,Low
C25285,Low
C31782,Low
C24193,Low
C23428,Low
C31322,Low
C38328,High
C14419,Low
C32252,Low
C26378,Low
C21673,Low
C30576,Low
C33040,Low
C17049,High
C24024,Low
C17831,Low
C13011,Low
C33572,Low
C37891,Medium
C18374,Low
C15653,Low
C20839,Low
C12855,Low
C32933,Low
C15765,Low
C30178,Low
C18693,Low
C38994,Low
C30578,Low
C23498,Medium
C24109,High
C39439,Low
C24914,Low
C15889,Low
C36794,Low
C37619,Low
C24538,Low
C22698,Medium
C17215,Low
C33860,Low
C41038,Low
C39940,Low
C16847,Low
C37992,Low
C36927,Low
C39176,Low
C28455,Low
C40629,Low
C15842,Low
C14298,Low
C34514,Low
C37860,Low
C28874,Low
C19122,Low
C29570,Low
C37832,High
C34391,Low
C25107,High
C17039,Low
C19003,Low
C16723,Low
C19133,High
C40788,Low
C13019,Low
C35434,Low
C14774,Low
C18684,Low
C36395,Low
C18164,Low
C12458,Low
C27251,High
C29030,Low
C41052,Low
C16962,Low
C41740,Low
C34655,Low
C21545,Low
C13256,Low
C28655,Low
C36122,Low
C30581,Low
C32177,High
C41565,Low
C26580,Low
C38262,Low
C31755,Low
C41788,Low
C14927,Low
C35443,Low
C18439,Low
C21932,Low
C28858,Low
C33277,Low
C13098,Low
C24616,Low
C26200,Low
C12854,Low
C22767,Low
C40796,Low
C40002,Low
C31775,Low
C28177,Low
C13733,Low
C16911,Low
C26520,Low
C24512,High
C32579,Low
C34065,Medium
C33037,Low
C14649,Low
C17535,Low
C37855,Low
C35912,Low
C14118,Low
C41218,Low
C27481,Low
C13321,Low
C33410,Low
C30583,Low
C24509,Low
C12402,Low
C30832,Low
C42116,Low
C32779,Low
C21757,Low
C27299,Low
C22196,Low
C39091,Low
C31125,Medium
C21511,Low
C32905,Low
C27889,Low
C36101,Low
C41191,Low
C25326,Low
C14057,Low
C37447,High
C15594,Low
C17358,Low
C33607,High
C26996,Low
C27871,Low
C14029,High
C41100,Low
C20972,Low
C28036,Low
C29185,Low
C30988,Low
C40292,High
C34736,Low
C25124,Low
C38782,Low
C19971,Low
C40341,Low
C35625,Low
C14471,Low
C31881,Low
C16082,Low
C36124,Low
C14069,Low
C35326,Low
C24428,Low
C32007,Low
C16702,Low
C12634,Low
C22405,Low
C12667,Low
C35449,Low
C25307,High
C26512,Low
C19824,Low
C32310,Low
C42159,Low
C14938,Low
C14976,Low
C37266,Low
C23933,Low
C12153,Low
C14662,Low
C19810,Low
C15665,Low
C28097,Low
C16158,Low
C38951,High
C23084,Low
C25179,Low
C29930,Low
C35078,Low
C19468,Low
C29002,Low
C32731,High
C12263,High
C39150,Low
C12289,High
C25085,Low
C29800,Low
C41585,Low
C16338,Low
C22342,Low
C27026,Low
C40945,Low
C39843,Low
C26981,High
C25220,Low
C14466,Low
C30173,Low
C36988,Low
C14305,Low
C12750,Low
C39628,Low
C20443,High
C34700,Low
C26135,Low
C13580,Low
C15615,High
C15763,High
C41659,High
C41505,Low
C40334,Low
C23448,Low
C34776,Low
C15577,Low
C16055,Low
C26602,Low
C34279,Low
C31539,Low
C24704,Low
C24201,Low
C19747,Low
C28709,Low
C29388,High
C23860,Low
C13291,Low
C20412,Low
C39107,Low
C28872,Low
C33162,Low
C41653,High
C19046,High
C26869,Low
C29838,Low
C15293,Low
C15509,High
C13647,Low
C42102,High
C20766,Low
C17162,Low
C29572,Low
C29698,Low
